"HYBAS_ID","Quarter","Year","TimeSeriesID","SurveyID","Species","Abundance","UnitAbundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2"
"12175",7070360890,"3",2000,"G1793","mon459","Salvelinus fontinalis",33,"Count",25,"S7334","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","BEAR CREEK",46.88771,-113.6814,12,"T",1,1
"12121",7070360890,"3",2000,"G1893","mon2147","Oncorhynchus clarkii",8,"Count",25,"S5644","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","POWELL","WASSON CREEK",46.89052,-112.9152,12,"T",1,1
"12148",7070360890,"3",2000,"G1777","mon302","Oncorhynchus mykiss",2,"Count",25,"S6786","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.89662,-113.389,12,"T",2,2
"12149",7070360890,"3",2000,"G1777","mon302","Prosopium williamsoni",3,"Count",25,"S6786","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.89662,-113.389,12,"T",2,2
"12150",7070360890,"3",2000,"G1777","mon302","Salmo trutta",1,"Count",25,"S6786","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.89662,-113.389,12,"T",2,2
"12151",7070360890,"3",2000,"G1778","mon305","Oncorhynchus clarkii",3,"Count",25,"S6799","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.90207,-113.3944,12,"T",2,2
"12152",7070360890,"3",2000,"G1778","mon305","Oncorhynchus mykiss",35,"Count",25,"S6799","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.90207,-113.3944,12,"T",2,2
"12153",7070360890,"3",2000,"G1778","mon305","Salvelinus fontinalis",173,"Count",25,"S6799","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.90207,-113.3944,12,"T",2,2
"12154",7070360890,"3",2000,"G1780","mon316","Salmo trutta",1,"Count",25,"S6813","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.92033,-113.407,12,"T",2,2
"12155",7070360890,"3",2000,"G1780","mon316","Salvelinus fontinalis",32,"Count",25,"S6813","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.92033,-113.407,12,"T",2,2
"12156",7070360890,"3",2000,"G1781","mon324","Salvelinus fontinalis",23,"Count",25,"S6823","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","MISSOULA","ELK CREEK",46.92646,-113.4165,12,"T",2,2
