"HYBAS_ID","Quarter.x","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2","dis_m3_pyr","ele_mt_cav","tmp_dc_cyr","pre_mm_cyr","hft_ix_c","CSI","CSI_FF2"
"19106",6070709820,"2/3","Count",2013,"G94","alt73","Hypostomus ancistroides",26,2,"S12863","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA CLARA DO OESTE","CORREGO DO CONTRA",-20.07965,-50.94168,22,"K",1,1,0.171,388,229,1287,143,99.90745,1
"20106",6070709820,"2/3","Count",2013,"G94","alt73","Knodus moenkhausii",44,2,"S12863","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA CLARA DO OESTE","CORREGO DO CONTRA",-20.07965,-50.94168,22,"K",1,1,0.171,388,229,1287,143,99.90745,1
"21106",6070709820,"2/3","Count",2013,"G94","alt73","Oligosarcus pintoi",6,2,"S12863","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA CLARA DO OESTE","CORREGO DO CONTRA",-20.07965,-50.94168,22,"K",1,1,0.171,388,229,1287,143,99.90745,1
"22106",6070709820,"2/3","Count",2013,"G94","alt73","Poecilia reticulata",978,2,"S12863","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA CLARA DO OESTE","CORREGO DO CONTRA",-20.07965,-50.94168,22,"K",1,1,0.171,388,229,1287,143,99.90745,1
"23106",6070709820,"2/3","Count",2013,"G94","alt73","Rhamdia quelen",42,2,"S12863","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA CLARA DO OESTE","CORREGO DO CONTRA",-20.07965,-50.94168,22,"K",1,1,0.171,388,229,1287,143,99.90745,1
"24106",6070709820,"2/3","Count",2013,"G94","alt73","Serrapinnus notomelas",3,2,"S12863","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA CLARA DO OESTE","CORREGO DO CONTRA",-20.07965,-50.94168,22,"K",1,1,0.171,388,229,1287,143,99.90745,1
"25106",6070709820,"2/3","Count",2013,"G81","alt60","Aspidoras fuscoguttatus",6,2,"S12850","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO COMPRIDO",-20.08817,-50.20741,22,"K",1,1,0.182,464,230,1166,104,99.8432,1
"26106",6070709820,"2/3","Count",2013,"G81","alt60","Astyanax lacustris",1,2,"S12850","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO COMPRIDO",-20.08817,-50.20741,22,"K",1,1,0.182,464,230,1166,104,99.8432,1
"27106",6070709820,"2/3","Count",2013,"G81","alt60","Hypostomus ancistroides",15,2,"S12850","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO COMPRIDO",-20.08817,-50.20741,22,"K",1,1,0.182,464,230,1166,104,99.8432,1
"28106",6070709820,"2/3","Count",2013,"G81","alt60","Imparfinis schubarti",3,2,"S12850","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO COMPRIDO",-20.08817,-50.20741,22,"K",1,1,0.182,464,230,1166,104,99.8432,1
"2918",6070709820,"2/3","Count",2013,"G81","alt60","Knodus moenkhausii",14,2,"S12850","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO COMPRIDO",-20.08817,-50.20741,22,"K",1,1,0.182,464,230,1166,104,99.8432,1
"3016",6070709820,"2/3","Count",2013,"G81","alt60","Poecilia reticulata",2,2,"S12850","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO COMPRIDO",-20.08817,-50.20741,22,"K",1,1,0.182,464,230,1166,104,99.8432,1
"3116",6070709820,"2/3","Count",2013,"G81","alt60","Rhamdia quelen",2,2,"S12850","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO COMPRIDO",-20.08817,-50.20741,22,"K",1,1,0.182,464,230,1166,104,99.8432,1
"3216",6070709820,"2/3","Count",2013,"G86","alt65","Aspidoras fuscoguttatus",14,2,"S12855","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","DULCINOPOLIS","UNNAMED TRIBUTARY CORREGO ARRANCADO",-20.12915,-50.49183,22,"K",1,1,0.224,459,227,1191,147,99.94535,1
"3316",6070709820,"2/3","Count",2013,"G86","alt65","Astyanax lacustris",3,2,"S12855","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","DULCINOPOLIS","UNNAMED TRIBUTARY CORREGO ARRANCADO",-20.12915,-50.49183,22,"K",1,1,0.224,459,227,1191,147,99.94535,1
"3416",6070709820,"2/3","Count",2013,"G86","alt65","Characidium zebra",6,2,"S12855","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","DULCINOPOLIS","UNNAMED TRIBUTARY CORREGO ARRANCADO",-20.12915,-50.49183,22,"K",1,1,0.224,459,227,1191,147,99.94535,1
"3516",6070709820,"2/3","Count",2013,"G86","alt65","Hypostomus ancistroides",1,2,"S12855","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","DULCINOPOLIS","UNNAMED TRIBUTARY CORREGO ARRANCADO",-20.12915,-50.49183,22,"K",1,1,0.224,459,227,1191,147,99.94535,1
"3616",6070709820,"2/3","Count",2013,"G86","alt65","Knodus moenkhausii",7,2,"S12855","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","DULCINOPOLIS","UNNAMED TRIBUTARY CORREGO ARRANCADO",-20.12915,-50.49183,22,"K",1,1,0.224,459,227,1191,147,99.94535,1
"3716",6070709820,"2/3","Count",2013,"G86","alt65","Oligosarcus pintoi",1,2,"S12855","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","DULCINOPOLIS","UNNAMED TRIBUTARY CORREGO ARRANCADO",-20.12915,-50.49183,22,"K",1,1,0.224,459,227,1191,147,99.94535,1
"3816",6070709820,"2/3","Count",2013,"G86","alt65","Serrapinnus notomelas",3,2,"S12855","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","DULCINOPOLIS","UNNAMED TRIBUTARY CORREGO ARRANCADO",-20.12915,-50.49183,22,"K",1,1,0.224,459,227,1191,147,99.94535,1
"3916",6070709820,"2/3","Count",2013,"G80","alt59","Astyanax lacustris",1,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4016",6070709820,"2/3","Count",2013,"G80","alt59","Cichlasoma paranaense",1,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4116",6070709820,"2/3","Count",2013,"G80","alt59","Corydoras aeneus",6,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4216",6070709820,"2/3","Count",2013,"G80","alt59","Hoplosternum littorale",12,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4316",6070709820,"2/3","Count",2013,"G80","alt59","Hypostomus ancistroides",17,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4416",6070709820,"2/3","Count",2013,"G80","alt59","Oligosarcus pintoi",2,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4516",6070709820,"2/3","Count",2013,"G80","alt59","Poecilia reticulata",604,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4616",6070709820,"2/3","Count",2013,"G80","alt59","Rhamdia quelen",1,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4716",6070709820,"2/3","Count",2013,"G80","alt59","Xiphophorus maculatus",108,2,"S12849","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MACEDONIA","CORREGO DA CAPITUVA",-20.13615,-50.18677,22,"K",1,1,0.243,470,228,1169,145,99.917,1
"4815",6070709820,"2/3","Count",2013,"G87","alt66","Aspidoras fuscoguttatus",6,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"4915",6070709820,"2/3","Count",2013,"G87","alt66","Astyanax lacustris",10,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5015",6070709820,"2/3","Count",2013,"G87","alt66","Gymnotus sylvius",3,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5115",6070709820,"2/3","Count",2013,"G87","alt66","Hoplias malabaricus",5,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5215",6070709820,"2/3","Count",2013,"G87","alt66","Hypostomus ancistroides",2,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5315",6070709820,"2/3","Count",2013,"G87","alt66","Knodus moenkhausii",84,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5415",6070709820,"2/3","Count",2013,"G87","alt66","Laetacara araguaiae",1,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5515",6070709820,"2/3","Count",2013,"G87","alt66","Melanorivulus pictus",5,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5615",6070709820,"2/3","Count",2013,"G87","alt66","Oligosarcus pintoi",1,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5715",6070709820,"2/3","Count",2013,"G87","alt66","Serrapinnus notomelas",1,2,"S12856","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-20.14278,-50.38033,22,"K",3,3,3.925,451,228,1185,101,100,1
"5815",6070709820,"2/3","Count",2013,"G93","alt72","Astyanax lacustris",3,2,"S12862","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DO ESCONDIDO",-20.13372,-50.81627,22,"K",2,1,0.604,395,228,1226,155,99.90715,1
"5915",6070709820,"2/3","Count",2013,"G93","alt72","Hoplias malabaricus",1,2,"S12862","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DO ESCONDIDO",-20.13372,-50.81627,22,"K",2,1,0.604,395,228,1226,155,99.90715,1
"6015",6070709820,"2/3","Count",2013,"G93","alt72","Knodus moenkhausii",1,2,"S12862","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DO ESCONDIDO",-20.13372,-50.81627,22,"K",2,1,0.604,395,228,1226,155,99.90715,1
"6115",6070709820,"2/3","Count",2013,"G93","alt72","Laetacara araguaiae",2,2,"S12862","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DO ESCONDIDO",-20.13372,-50.81627,22,"K",2,1,0.604,395,228,1226,155,99.90715,1
"6215",6070709820,"2/3","Count",2013,"G93","alt72","Oligosarcus pintoi",4,2,"S12862","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DO ESCONDIDO",-20.13372,-50.81627,22,"K",2,1,0.604,395,228,1226,155,99.90715,1
"6315",6070709820,"2/3","Count",2013,"G93","alt72","Serrapinnus notomelas",6,2,"S12862","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DO ESCONDIDO",-20.13372,-50.81627,22,"K",2,1,0.604,395,228,1226,155,99.90715,1
"6415",6070709820,"2/3","Count",2013,"G92","alt71","Astyanax lacustris",4,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"6515",6070709820,"2/3","Count",2013,"G92","alt71","Characidium zebra",3,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"6615",6070709820,"2/3","Count",2013,"G92","alt71","Cichlasoma paranaense",2,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"6715",6070709820,"2/3","Count",2013,"G92","alt71","Corydoras aeneus",3,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"6815",6070709820,"2/3","Count",2013,"G92","alt71","Crenicichla britskii",3,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"6915",6070709820,"2/3","Count",2013,"G92","alt71","Gymnotus sylvius",14,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7015",6070709820,"2/3","Count",2013,"G92","alt71","Hoplias malabaricus",7,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7115",6070709820,"2/3","Count",2013,"G92","alt71","Hypostomus ancistroides",1,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7215",6070709820,"2/3","Count",2013,"G92","alt71","Imparfinis schubarti",9,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7315",6070709820,"2/3","Count",2013,"G92","alt71","Knodus moenkhausii",1,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7415",6070709820,"2/3","Count",2013,"G92","alt71","Laetacara araguaiae",5,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7515",6070709820,"2/3","Count",2013,"G92","alt71","Moenkhausia sanctaefilomenae",10,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7615",6070709820,"2/3","Count",2013,"G92","alt71","Oligosarcus pintoi",2,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7715",6070709820,"2/3","Count",2013,"G92","alt71","Pyrrhulina australis",3,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7814",6070709820,"2/3","Count",2013,"G92","alt71","Rhamdia quelen",1,2,"S12861","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA RITA DO OESTE","UNNAMED TRIBUTARY CORREGO DA ONCA",-20.14337,-50.7764,22,"K",1,1,0.117,411,227,1214,107,100,1
"7914",6070709820,"2/3","Count",2013,"G90","alt69","Astyanax lacustris",12,2,"S12859","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ASPASIA","CORREGO DA ESTIVA",-20.14451,-50.7331,22,"K",2,1,0.62,406,228,1200,88,100,1
"8014",6070709820,"2/3","Count",2013,"G90","alt69","Corydoras aeneus",11,2,"S12859","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ASPASIA","CORREGO DA ESTIVA",-20.14451,-50.7331,22,"K",2,1,0.62,406,228,1200,88,100,1
"8114",6070709820,"2/3","Count",2013,"G90","alt69","Gymnotus sylvius",3,2,"S12859","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ASPASIA","CORREGO DA ESTIVA",-20.14451,-50.7331,22,"K",2,1,0.62,406,228,1200,88,100,1
"8214",6070709820,"2/3","Count",2013,"G90","alt69","Laetacara araguaiae",12,2,"S12859","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ASPASIA","CORREGO DA ESTIVA",-20.14451,-50.7331,22,"K",2,1,0.62,406,228,1200,88,100,1
"8314",6070709820,"2/3","Count",2013,"G84","alt63","Astyanax lacustris",28,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"8414",6070709820,"2/3","Count",2013,"G84","alt63","Crenicichla britskii",5,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"8514",6070709820,"2/3","Count",2013,"G84","alt63","Geophagus brasiliensis",8,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"8614",6070709820,"2/3","Count",2013,"G84","alt63","Gymnotus sylvius",5,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"8714",6070709820,"2/3","Count",2013,"G84","alt63","Hoplias malabaricus",2,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"8814",6070709820,"2/3","Count",2013,"G84","alt63","Hyphessobrycon eques",4,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"8914",6070709820,"2/3","Count",2013,"G84","alt63","Imparfinis schubarti",1,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9014",6070709820,"2/3","Count",2013,"G84","alt63","Knodus moenkhausii",39,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9114",6070709820,"2/3","Count",2013,"G84","alt63","Laetacara araguaiae",1,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9214",6070709820,"2/3","Count",2013,"G84","alt63","Oligosarcus pintoi",4,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9314",6070709820,"2/3","Count",2013,"G84","alt63","Poecilia reticulata",4,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9414",6070709820,"2/3","Count",2013,"G84","alt63","Rhamdia quelen",1,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9514",6070709820,"2/3","Count",2013,"G84","alt63","Satanoperca pappaterra",2,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9614",6070709820,"2/3","Count",2013,"G84","alt63","Serrapinnus notomelas",4,2,"S12853","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","TURMALINA","CORREGO DO DESENGANO",-20.15534,-50.43803,22,"K",1,1,0.538,468,226,1189,150,99.95665,1
"9714",6070709820,"2/3","Count",2013,"G85","alt64","Aspidoras fuscoguttatus",2,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"9814",6070709820,"2/3","Count",2013,"G85","alt64","Astyanax lacustris",6,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"9914",6070709820,"2/3","Count",2013,"G85","alt64","Cichlasoma paranaense",4,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10014",6070709820,"2/3","Count",2013,"G85","alt64","Cyphocharax vanderi",9,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10114",6070709820,"2/3","Count",2013,"G85","alt64","Gymnotus sylvius",5,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10214",6070709820,"2/3","Count",2013,"G85","alt64","Hoplias malabaricus",2,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10314",6070709820,"2/3","Count",2013,"G85","alt64","Knodus moenkhausii",5,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10414",6070709820,"2/3","Count",2013,"G85","alt64","Laetacara araguaiae",43,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10514",6070709820,"2/3","Count",2013,"G85","alt64","Oligosarcus pintoi",16,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10614",6070709820,"2/3","Count",2013,"G85","alt64","Poecilia reticulata",80,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10714",6070709820,"2/3","Count",2013,"G85","alt64","Satanoperca pappaterra",1,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10814",6070709820,"2/3","Count",2013,"G85","alt64","Serrapinnus notomelas",75,2,"S12854","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","UNNAMED TRIBUTARY CORREGO DA HELENA",-20.16881,-50.4933,22,"K",1,1,0.132,471,225,1187,158,99.80355,1
"10914",6070709820,"2/3","Count",2013,"G88","alt67","Aspidoras fuscoguttatus",10,2,"S12857","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA SALETE","CORREGO DOS ACACIOS",-20.22245,-50.68821,22,"K",1,1,0.276,437,225,1187,118,99.9732,1
